,State,year,Coal,Natural Gas,Petroleum,Nuclear,Renewable,State Name,Region,longitude,latitude,total
1611,MT,2011,165687,79470,178509,0,143495,Montana,West,-109.63426779152478,47.04280172277759,567161
1612,MT,2012,157308,75234,174023,0,127821,Montana,West,-109.63426779152478,47.04280172277759,534386
1613,MT,2013,166104,82298,173864,0,118144,Montana,West,-109.63426779152478,47.04280172277759,540410
1614,MT,2014,175357,80063,170147,0,137744,Montana,West,-109.63426779152478,47.04280172277759,563311
1615,MT,2015,178421,77443,166486,0,129472,Montana,West,-109.63426779152478,47.04280172277759,551822
1616,MT,2016,161938,77589,169157,0,132813,Montana,West,-109.63426779152478,47.04280172277759,541497
1617,MT,2017,156073,83319,174748,0,140941,Montana,West,-109.63426779152478,47.04280172277759,555081
1618,MT,2018,152295,90778,173592,0,147631,Montana,West,-109.63426779152478,47.04280172277759,564296
1619,MT,2019,159165,92553,177127,0,133909,Montana,West,-109.63426779152478,47.04280172277759,562754
1620,NC,1960,231342,47032,418929,0,127507,North Carolina,South,-79.37137364373987,35.554510143802815,824810
1621,NC,1961,244241,52291,441038,0,120692,North Carolina,South,-79.37137364373987,35.554510143802815,858262
1622,NC,1962,260487,58346,462642,0,127402,North Carolina,South,-79.37137364373987,35.554510143802815,908877
1623,NC,1963,282911,64539,467240,0,116481,North Carolina,South,-79.37137364373987,35.554510143802815,931171
1624,NC,1964,295013,70932,473652,0,131745,North Carolina,South,-79.37137364373987,35.554510143802815,971342
1625,NC,1965,325866,78245,494612,0,123608,North Carolina,South,-79.37137364373987,35.554510143802815,1022331
1626,NC,1966,380312,89442,535629,0,114335,North Carolina,South,-79.37137364373987,35.554510143802815,1119718
1627,NC,1967,405418,100822,547089,0,118616,North Carolina,South,-79.37137364373987,35.554510143802815,1171945
1628,NC,1968,446588,117794,565296,0,117146,North Carolina,South,-79.37137364373987,35.554510143802815,1246824
1629,NC,1969,472767,140204,588078,0,119495,North Carolina,South,-79.37137364373987,35.554510143802815,1320544
1630,NC,1970,491383,154856,618277,0,111796,North Carolina,South,-79.37137364373987,35.554510143802815,1376312
1631,NC,1971,484598,164420,647225,0,128148,North Carolina,South,-79.37137364373987,35.554510143802815,1424391
1632,NC,1972,492784,167831,708734,0,135756,North Carolina,South,-79.37137364373987,35.554510143802815,1505105
1633,NC,1973,531706,165215,727331,0,142789,North Carolina,South,-79.37137364373987,35.554510143802815,1567041
1634,NC,1974,522825,143722,685130,0,139607,North Carolina,South,-79.37137364373987,35.554510143802815,1491284
1635,NC,1975,476522,116889,636312,15477,139828,North Carolina,South,-79.37137364373987,35.554510143802815,1385028
1636,NC,1976,544481,102996,706387,27744,136973,North Carolina,South,-79.37137364373987,35.554510143802815,1518581
1637,NC,1977,548103,73905,754860,60997,146565,North Carolina,South,-79.37137364373987,35.554510143802815,1584430
1638,NC,1978,499873,83695,743733,108501,159172,North Carolina,South,-79.37137364373987,35.554510143802815,1594974
1639,NC,1979,558638,133751,735741,74080,191639,North Carolina,South,-79.37137364373987,35.554510143802815,1693849
1640,NC,1980,624696,155149,658887,62997,135910,North Carolina,South,-79.37137364373987,35.554510143802815,1637639
1641,NC,1981,655284,154283,611184,68894,108282,North Carolina,South,-79.37137364373987,35.554510143802815,1597927
1642,NC,1982,622104,146759,600316,101057,143364,North Carolina,South,-79.37137364373987,35.554510143802815,1613600
1643,NC,1983,594999,141025,638834,134819,149658,North Carolina,South,-79.37137364373987,35.554510143802815,1659335
1644,NC,1984,558943,148682,705548,219376,160144,North Carolina,South,-79.37137364373987,35.554510143802815,1792693
1645,NC,1985,550505,138331,694797,205037,137560,North Carolina,South,-79.37137364373987,35.554510143802815,1726230
1646,NC,1986,583153,140256,730781,214610,114112,North Carolina,South,-79.37137364373987,35.554510143802815,1782912
1647,NC,1987,500936,153261,761413,298644,134887,North Carolina,South,-79.37137364373987,35.554510143802815,1849141
1648,NC,1988,515435,156550,799693,309008,115314,North Carolina,South,-79.37137364373987,35.554510143802815,1896000
1649,NC,1989,591439,166835,745095,309152,167662,North Carolina,South,-79.37137364373987,35.554510143802815,1980183
1650,NC,1990,568294,166744,715480,274130,168721,North Carolina,South,-79.37137364373987,35.554510143802815,1893369
1651,NC,1991,567411,172818,705946,317795,137701,North Carolina,South,-79.37137364373987,35.554510143802815,1901671
1652,NC,1992,649160,186902,734150,238255,159968,North Carolina,South,-79.37137364373987,35.554510143802815,1968435
1653,NC,1993,689419,192526,759709,249564,157578,North Carolina,South,-79.37137364373987,35.554510143802815,2048796
1654,NC,1994,632792,195303,769268,338080,187840,North Carolina,South,-79.37137364373987,35.554510143802815,2123283
1655,NC,1995,662870,212010,815328,377308,168810,North Carolina,South,-79.37137364373987,35.554510143802815,2236326
1656,NC,1996,744253,222106,852728,354142,174111,North Carolina,South,-79.37137364373987,35.554510143802815,2347340
1657,NC,1997,765927,223419,858408,340563,167585,North Carolina,South,-79.37137364373987,35.554510143802815,2355902
1658,NC,1998,754322,222659,868642,406822,163009,North Carolina,South,-79.37137364373987,35.554510143802815,2415454
1659,NC,1999,742398,224741,863324,392121,142632,North Carolina,South,-79.37137364373987,35.554510143802815,2365216
1660,NC,2000,786114,240727,906487,408054,139510,North Carolina,South,-79.37137364373987,35.554510143802815,2480892
1661,NC,2001,756311,215600,900456,394485,131872,North Carolina,South,-79.37137364373987,35.554510143802815,2398724
1662,NC,2002,770928,243143,876330,413784,130792,North Carolina,South,-79.37137364373987,35.554510143802815,2434977
1663,NC,2003,771618,227387,900018,426332,188855,North Carolina,South,-79.37137364373987,35.554510143802815,2514210
1664,NC,2004,782692,232214,930984,418065,147627,North Carolina,South,-79.37137364373987,35.554510143802815,2511582
1665,NC,2005,811939,237525,947056,417249,147480,North Carolina,South,-79.37137364373987,35.554510143802815,2561249
1666,NC,2006,777871,230169,918121,417016,139856,North Carolina,South,-79.37137364373987,35.554510143802815,2483033
1667,NC,2007,827974,244475,920732,420029,117419,North Carolina,South,-79.37137364373987,35.554510143802815,2530629
1668,NC,2008,794693,249654,883566,415742,167205,North Carolina,South,-79.37137364373987,35.554510143802815,2510860
1669,NC,2009,678673,252729,800208,427226,179903,North Carolina,South,-79.37137364373987,35.554510143802815,2338739
1670,NC,2010,749091,308710,870080,425810,189835,North Carolina,South,-79.37137364373987,35.554510143802815,2543526
1671,NC,2011,624783,311189,826905,424073,188554,North Carolina,South,-79.37137364373987,35.554510143802815,2375504
1672,NC,2012,534713,367948,799489,412722,186606,North Carolina,South,-79.37137364373987,35.554510143802815,2301478
1673,NC,2013,493771,445018,810562,420486,228340,North Carolina,South,-79.37137364373987,35.554510143802815,2398177
1674,NC,2014,501592,462289,831845,428474,209096,North Carolina,South,-79.37137364373987,35.554510143802815,2433296
1675,NC,2015,405525,516026,855229,440248,206876,North Carolina,South,-79.37137364373987,35.554510143802815,2423904
1676,NC,2016,381761,540271,877955,447500,222415,North Carolina,South,-79.37137364373987,35.554510143802815,2469902
1677,NC,2017,350286,520659,883505,443192,240063,North Carolina,South,-79.37137364373987,35.554510143802815,2437705
1678,NC,2018,325121,599308,905812,439915,270185,North Carolina,South,-79.37137364373987,35.554510143802815,2540341
1679,NC,2019,318154,569430,906471,437683,275509,North Carolina,South,-79.37137364373987,35.554510143802815,2507247
1680,ND,1960,30531,27356,101649,0,11880,North Dakota,Midwest,-100.46623177241824,47.44581188000545,171416
1681,ND,1961,30011,29310,96651,0,15420,North Dakota,Midwest,-100.46623177241824,47.44581188000545,171392
1682,ND,1962,28384,32045,104594,0,14054,North Dakota,Midwest,-100.46623177241824,47.44581188000545,179077
1683,ND,1963,24937,32283,110136,0,15915,North Dakota,Midwest,-100.46623177241824,47.44581188000545,183271
1684,ND,1964,26502,33390,109579,0,20014,North Dakota,Midwest,-100.46623177241824,47.44581188000545,189485
1685,ND,1965,24746,32437,106897,0,26438,North Dakota,Midwest,-100.46623177241824,47.44581188000545,190518
1686,ND,1966,36034,31864,112532,0,20421,North Dakota,Midwest,-100.46623177241824,47.44581188000545,200851
1687,ND,1967,44028,32049,116513,0,29255,North Dakota,Midwest,-100.46623177241824,47.44581188000545,221845
1688,ND,1968,48467,33317,122200,0,26339,North Dakota,Midwest,-100.46623177241824,47.44581188000545,230323
1689,ND,1969,49996,32944,119620,0,31071,North Dakota,Midwest,-100.46623177241824,47.44581188000545,233631
1690,ND,1970,57471,33731,115352,0,29922,North Dakota,Midwest,-100.46623177241824,47.44581188000545,236476
1691,ND,1971,67672,34618,119462,0,34285,North Dakota,Midwest,-100.46623177241824,47.44581188000545,256037
1692,ND,1972,72820,37604,120172,0,32507,North Dakota,Midwest,-100.46623177241824,47.44581188000545,263103
1693,ND,1973,71095,33206,120862,0,25135,North Dakota,Midwest,-100.46623177241824,47.44581188000545,250298
1694,ND,1974,76484,35530,117592,0,28922,North Dakota,Midwest,-100.46623177241824,47.44581188000545,258528
1695,ND,1975,67943,36862,116903,0,35262,North Dakota,Midwest,-100.46623177241824,47.44581188000545,256970
1696,ND,1976,91487,41177,116538,0,34411,North Dakota,Midwest,-100.46623177241824,47.44581188000545,283613
1697,ND,1977,107264,37650,115140,0,21338,North Dakota,Midwest,-100.46623177241824,47.44581188000545,281392
1698,ND,1978,129778,39067,120575,0,31963,North Dakota,Midwest,-100.46623177241824,47.44581188000545,321383
1699,ND,1979,148077,29236,136221,0,28886,North Dakota,Midwest,-100.46623177241824,47.44581188000545,342420
1700,ND,1980,163322,23830,126840,0,28555,North Dakota,Midwest,-100.46623177241824,47.44581188000545,342547
1701,ND,1981,172400,35457,126589,0,25970,North Dakota,Midwest,-100.46623177241824,47.44581188000545,360416
1702,ND,1982,198916,29003,122775,0,29855,North Dakota,Midwest,-100.46623177241824,47.44581188000545,380549
1703,ND,1983,213444,27302,124191,0,28400,North Dakota,Midwest,-100.46623177241824,47.44581188000545,393337
1704,ND,1984,256659,22888,122464,0,28819,North Dakota,Midwest,-100.46623177241824,47.44581188000545,430830
1705,ND,1985,301957,25551,118168,0,27227,North Dakota,Midwest,-100.46623177241824,47.44581188000545,472903
1706,ND,1986,310868,21367,118999,0,29018,North Dakota,Midwest,-100.46623177241824,47.44581188000545,480252
1707,ND,1987,319324,20616,116746,0,25054,North Dakota,Midwest,-100.46623177241824,47.44581188000545,481740
1708,ND,1988,369782,25018,115240,0,23859,North Dakota,Midwest,-100.46623177241824,47.44581188000545,533899
1709,ND,1989,363811,25922,118036,0,24212,North Dakota,Midwest,-100.46623177241824,47.44581188000545,531981
1710,ND,1990,374517,28045,112054,0,21154,North Dakota,Midwest,-100.46623177241824,47.44581188000545,535770
1711,ND,1991,378936,36122,113247,0,22111,North Dakota,Midwest,-100.46623177241824,47.44581188000545,550416
1712,ND,1992,399188,32147,117579,0,21389,North Dakota,Midwest,-100.46623177241824,47.44581188000545,570303
1713,ND,1993,399919,36274,115068,0,18259,North Dakota,Midwest,-100.46623177241824,47.44581188000545,569520
1714,ND,1994,402452,39325,116351,0,23492,North Dakota,Midwest,-100.46623177241824,47.44581188000545,581620
1715,ND,1995,399757,41663,113693,0,29912,North Dakota,Midwest,-100.46623177241824,47.44581188000545,585025
1716,ND,1996,403951,45716,118582,0,36101,North Dakota,Midwest,-100.46623177241824,47.44581188000545,604350
1717,ND,1997,385988,53699,119917,0,37662,North Dakota,Midwest,-100.46623177241824,47.44581188000545,597266
1718,ND,1998,409226,45753,112773,0,27325,North Dakota,Midwest,-100.46623177241824,47.44581188000545,595077
1719,ND,1999,411323,53404,123412,0,30685,North Dakota,Midwest,-100.46623177241824,47.44581188000545,618824
1720,ND,2000,424563,53421,119333,0,26151,North Dakota,Midwest,-100.46623177241824,47.44581188000545,623468
1721,ND,2001,420001,57334,137162,0,19505,North Dakota,Midwest,-100.46623177241824,47.44581188000545,634002
1722,ND,2002,422809,61592,123512,0,21759,North Dakota,Midwest,-100.46623177241824,47.44581188000545,629672
1723,ND,2003,420832,56088,121722,0,24205,North Dakota,Midwest,-100.46623177241824,47.44581188000545,622847
1724,ND,2004,398381,56410,133016,0,24137,North Dakota,Midwest,-100.46623177241824,47.44581188000545,611944
1725,ND,2005,431133,49643,136531,0,22847,North Dakota,Midwest,-100.46623177241824,47.44581188000545,640154
1726,ND,2006,414838,50007,136542,0,25802,North Dakota,Midwest,-100.46623177241824,47.44581188000545,627189
1727,ND,2007,420719,56842,139972,0,32353,North Dakota,Midwest,-100.46623177241824,47.44581188000545,649886
1728,ND,2008,424615,60480,137092,0,43508,North Dakota,Midwest,-100.46623177241824,47.44581188000545,665695
1729,ND,2009,423267,51921,127395,0,64260,North Dakota,Midwest,-100.46623177241824,47.44581188000545,666843
1730,ND,2010,409684,64263,145757,0,84009,North Dakota,Midwest,-100.46623177241824,47.44581188000545,703713
1731,ND,2011,394771,72247,181308,0,102733,North Dakota,Midwest,-100.46623177241824,47.44581188000545,751059
1732,ND,2012,406344,71873,196529,0,99508,North Dakota,Midwest,-100.46623177241824,47.44581188000545,774254
1733,ND,2013,393193,82334,218374,0,98136,North Dakota,Midwest,-100.46623177241824,47.44581188000545,792037
1734,ND,2014,399195,89095,233451,0,111025,North Dakota,Midwest,-100.46623177241824,47.44581188000545,832766
1735,ND,2015,408091,100852,190821,0,109435,North Dakota,Midwest,-100.46623177241824,47.44581188000545,809199
1736,ND,2016,394579,105625,162306,0,125228,North Dakota,Midwest,-100.46623177241824,47.44581188000545,787738
1737,ND,2017,397875,112146,181917,0,165180,North Dakota,Midwest,-100.46623177241824,47.44581188000545,857118
1738,ND,2018,407262,130084,187364,0,162351,North Dakota,Midwest,-100.46623177241824,47.44581188000545,887061
1739,ND,2019,372018,144412,186610,0,163327,North Dakota,Midwest,-100.46623177241824,47.44581188000545,866367
1740,NE,1960,20010,140430,136000,0,13425,Nebraska,Midwest,-99.79558609806887,41.53543471537738,309865
1741,NE,1961,18164,144566,138374,0,12832,Nebraska,Midwest,-99.79558609806887,41.53543471537738,313936
1742,NE,1962,23047,149324,141446,0,12973,Nebraska,Midwest,-99.79558609806887,41.53543471537738,326790
1743,NE,1963,24513,145771,151176,886,13199,Nebraska,Midwest,-99.79558609806887,41.53543471537738,335545
1744,NE,1964,23650,160545,147140,1082,12801,Nebraska,Midwest,-99.79558609806887,41.53543471537738,345218
1745,NE,1965,20815,164719,140541,-64,13563,Nebraska,Midwest,-99.79558609806887,41.53543471537738,339574
1746,NE,1966,19748,195864,151343,0,13955,Nebraska,Midwest,-99.79558609806887,41.53543471537738,380910
1747,NE,1967,18303,187907,158852,0,13879,Nebraska,Midwest,-99.79558609806887,41.53543471537738,378941
1748,NE,1968,17192,202938,177862,0,14714,Nebraska,Midwest,-99.79558609806887,41.53543471537738,412706
1749,NE,1969,27082,209613,182782,0,14532,Nebraska,Midwest,-99.79558609806887,41.53543471537738,434009
1750,NE,1970,29716,224114,192242,0,15950,Nebraska,Midwest,-99.79558609806887,41.53543471537738,462022
1751,NE,1971,26322,225463,195489,0,15845,Nebraska,Midwest,-99.79558609806887,41.53543471537738,463119
1752,NE,1972,33509,226358,211472,0,16822,Nebraska,Midwest,-99.79558609806887,41.53543471537738,488161
1753,NE,1973,36867,230780,214162,6536,16912,Nebraska,Midwest,-99.79558609806887,41.53543471537738,505257
1754,NE,1974,32763,223253,210070,44596,16161,Nebraska,Midwest,-99.79558609806887,41.53543471537738,526843
1755,NE,1975,32886,217521,208267,65153,15399,Nebraska,Midwest,-99.79558609806887,41.53543471537738,539226
1756,NE,1976,53712,197442,229551,64335,16378,Nebraska,Midwest,-99.79558609806887,41.53543471537738,561418
1757,NE,1977,59344,188426,231193,80249,16136,Nebraska,Midwest,-99.79558609806887,41.53543471537738,575348
1758,NE,1978,59813,162693,246421,84522,16096,Nebraska,Midwest,-99.79558609806887,41.53543471537738,569545
1759,NE,1979,77604,168959,224645,94196,16832,Nebraska,Midwest,-99.79558609806887,41.53543471537738,582236
1760,NE,1980,93942,159483,189490,63082,19778,Nebraska,Midwest,-99.79558609806887,41.53543471537738,525775
1761,NE,1981,98584,133481,176315,66048,18113,Nebraska,Midwest,-99.79558609806887,41.53543471537738,492541
1762,NE,1982,96746,135550,184673,96917,19739,Nebraska,Midwest,-99.79558609806887,41.53543471537738,533625
1763,NE,1983,104815,124993,195549,66321,21516,Nebraska,Midwest,-99.79558609806887,41.53543471537738,513194
1764,NE,1984,124257,129488,187410,62676,22853,Nebraska,Midwest,-99.79558609806887,41.53543471537738,526684
1765,NE,1985,115478,121224,189263,43911,24632,Nebraska,Midwest,-99.79558609806887,41.53543471537738,494508
1766,NE,1986,109935,101872,191720,81009,26645,Nebraska,Midwest,-99.79558609806887,41.53543471537738,511181
1767,NE,1987,116462,105571,200556,89684,24830,Nebraska,Midwest,-99.79558609806887,41.53543471537738,537103
1768,NE,1988,139344,117991,215764,72391,22964,Nebraska,Midwest,-99.79558609806887,41.53543471537738,568454
1769,NE,1989,131097,116612,206709,85480,22066,Nebraska,Midwest,-99.79558609806887,41.53543471537738,561964
1770,NE,1990,142021,106854,205026,79485,19705,Nebraska,Midwest,-99.79558609806887,41.53543471537738,553091
1771,NE,1991,152008,111956,200522,84372,19436,Nebraska,Midwest,-99.79558609806887,41.53543471537738,568294
1772,NE,1992,140933,103220,203315,91605,21140,Nebraska,Midwest,-99.79558609806887,41.53543471537738,560213
1773,NE,1993,166207,122210,199079,71481,20857,Nebraska,Midwest,-99.79558609806887,41.53543471537738,579834
1774,NE,1994,160506,123981,206553,66321,24719,Nebraska,Midwest,-99.79558609806887,41.53543471537738,582080
1775,NE,1995,179482,133675,209703,78650,33382,Nebraska,Midwest,-99.79558609806887,41.53543471537738,634892
1776,NE,1996,178884,133525,232216,99325,38423,Nebraska,Midwest,-99.79558609806887,41.53543471537738,682373
1777,NE,1997,193334,132007,230493,97267,41932,Nebraska,Midwest,-99.79558609806887,41.53543471537738,695033
1778,NE,1998,204797,131114,243768,86643,42665,Nebraska,Midwest,-99.79558609806887,41.53543471537738,708987
1779,NE,1999,198490,121364,246043,105452,44610,Nebraska,Midwest,-99.79558609806887,41.53543471537738,715959
1780,NE,2000,206938,127260,221604,89988,43687,Nebraska,Midwest,-99.79558609806887,41.53543471537738,689477
1781,NE,2001,226691,124051,215468,91127,43413,Nebraska,Midwest,-99.79558609806887,41.53543471537738,700750
1782,NE,2002,217939,121174,222228,105696,44226,Nebraska,Midwest,-99.79558609806887,41.53543471537738,711263
1783,NE,2003,227290,119741,229099,83344,45556,Nebraska,Midwest,-99.79558609806887,41.53543471537738,705030
1784,NE,2004,223624,116006,233553,106796,52142,Nebraska,Midwest,-99.79558609806887,41.53543471537738,732121
1785,NE,2005,228667,120125,228762,91856,51713,Nebraska,Midwest,-99.79558609806887,41.53543471537738,721123
1786,NE,2006,227444,131424,228780,93943,55259,Nebraska,Midwest,-99.79558609806887,41.53543471537738,736850
1787,NE,2007,216872,153490,229195,115815,64219,Nebraska,Midwest,-99.79558609806887,41.53543471537738,779591
1788,NE,2008,234654,172858,219571,99075,84810,Nebraska,Midwest,-99.79558609806887,41.53543471537738,810968
1789,NE,2009,249593,165418,216122,98682,86963,Nebraska,Midwest,-99.79558609806887,41.53543471537738,816778
1790,NE,2010,254552,169608,240632,115540,133695,Nebraska,Midwest,-99.79558609806887,41.53543471537738,914027
1791,NE,2011,285384,173657,228670,72549,144549,Nebraska,Midwest,-99.79558609806887,41.53543471537738,904809
1792,NE,2012,272587,161770,230110,60795,132976,Nebraska,Midwest,-99.79558609806887,41.53543471537738,858238
1793,NE,2013,292956,179617,229160,71736,137830,Nebraska,Midwest,-99.79558609806887,41.53543471537738,911299
1794,NE,2014,276544,179705,231780,105655,154635,Nebraska,Midwest,-99.79558609806887,41.53543471537738,948319
1795,NE,2015,266319,170346,231933,107976,162645,Nebraska,Midwest,-99.79558609806887,41.53543471537738,939219
1796,NE,2016,240465,172929,230597,97798,165868,Nebraska,Midwest,-99.79558609806887,41.53543471537738,907657
1797,NE,2017,233809,175613,231754,72300,183627,Nebraska,Midwest,-99.79558609806887,41.53543471537738,897103
1798,NE,2018,264072,196445,237533,58884,186521,Nebraska,Midwest,-99.79558609806887,41.53543471537738,943455
1799,NE,2019,240414,198755,241929,72589,199186,Nebraska,Midwest,-99.79558609806887,41.53543471537738,952873
1800,NH,1960,5390,2952,83382,0,25629,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,117353
1801,NH,1961,12308,3124,88309,0,23327,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,127068
1802,NH,1962,12330,3431,94812,0,25119,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,135692
1803,NH,1963,11520,3607,98991,0,24450,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,138568
1804,NH,1964,11755,3817,97142,0,23707,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,136421
1805,NH,1965,11171,4133,96289,0,22019,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,133612
1806,NH,1966,9655,4197,108409,0,24343,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,146604
1807,NH,1967,10247,4522,112063,0,24089,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,150921
1808,NH,1968,22297,4208,116297,0,25155,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,167957
1809,NH,1969,26956,5826,129831,0,27816,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,190429
1810,NH,1970,27149,6796,139870,0,25321,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,199136
1811,NH,1971,25496,7658,149111,0,24733,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,206998
1812,NH,1972,30649,8015,153180,0,26131,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,217975
1813,NH,1973,28325,8120,150480,0,30671,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,217596
1814,NH,1974,25275,8391,139001,0,28694,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,201361
1815,NH,1975,26187,7707,137438,0,25853,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,197185
1816,NH,1976,20331,7919,159996,0,31050,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,219296
1817,NH,1977,26470,7617,158532,0,31271,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,223890
1818,NH,1978,20409,8204,158511,0,31004,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,218128
1819,NH,1979,29080,8699,137488,0,33548,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,208815
1820,NH,1980,29275,8874,133609,0,32382,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,204140
1821,NH,1981,24226,9709,122799,0,36078,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,192812
1822,NH,1982,27624,9686,114853,0,33759,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,185922
1823,NH,1983,29383,9522,112789,0,38209,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,189903
1824,NH,1984,34056,10116,134577,0,35004,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,213753
1825,NH,1985,39719,10393,129981,0,33807,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,213900
1826,NH,1986,25052,10197,156111,0,38742,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,230102
1827,NH,1987,31550,11840,166118,0,34985,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,244493
1828,NH,1988,32754,12830,167452,0,36549,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,249585
1829,NH,1989,31544,13606,173652,0,40566,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,259368
1830,NH,1990,31544,14265,159032,43182,46824,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,294847
1831,NH,1991,34784,14098,146347,71164,40894,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,307287
1832,NH,1992,34679,16907,146937,82393,42211,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,323127
1833,NH,1993,37485,16932,147279,95028,42448,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,339172
1834,NH,1994,33580,19813,151807,64842,40356,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,310398
1835,NH,1995,35576,20046,150696,88042,39480,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,333840
1836,NH,1996,36142,19295,155699,103399,47633,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,362168
1837,NH,1997,44527,21146,159259,83736,42282,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,350950
1838,NH,1998,38623,19233,168062,87988,40585,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,354491
1839,NH,1999,35408,20383,173701,90667,38906,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,359065
1840,NH,2000,44033,26207,168959,82617,38620,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,360436
1841,NH,2001,40125,24757,166694,90778,30187,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,352541
1842,NH,2002,39845,26077,176568,97054,28898,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,368442
1843,NH,2003,41633,56415,200220,96677,29851,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,424796
1844,NH,2004,43446,63829,205481,106132,34926,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,453814
1845,NH,2005,44169,72934,190420,98682,42485,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,448690
1846,NH,2006,44807,64644,167795,98067,36022,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,411335
1847,NH,2007,44899,64856,165020,112902,38434,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,426111
1848,NH,2008,40241,74025,160994,97729,43631,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,416620
1849,NH,2009,32844,62049,154191,92214,49904,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,391202
1850,NH,2010,33827,62612,147550,114032,51207,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,409228
1851,NH,2011,24489,72778,147000,87508,52028,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,383803
1852,NH,2012,14191,74336,137970,85814,50259,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,362570
1853,NH,2013,16778,55649,144174,114173,59058,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,389832
1854,NH,2014,14867,58785,154479,106350,61733,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,396214
1855,NH,2015,10989,70742,152127,99186,67612,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,400656
1856,NH,2016,5277,59638,145988,112551,62843,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,386297
1857,NH,2017,3617,53633,151901,104493,66802,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,380446
1858,NH,2018,7798,51435,155412,105195,62623,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,382463
1859,NH,2019,4182,55340,152617,113890,62379,New Hampshire,Northeast,-71.5802323254485,43.678832141462486,388408
1860,NJ,1960,168775,144132,955611,0,20514,New Jersey,Northeast,-74.6631684496446,40.17978566703088,1289032
1861,NJ,1961,193959,159189,969056,0,20749,New Jersey,Northeast,-74.6631684496446,40.17978566703088,1342953
1862,NJ,1962,195944,180307,1039261,0,21199,New Jersey,Northeast,-74.6631684496446,40.17978566703088,1436711
1863,NJ,1963,193035,197097,1062840,0,23397,New Jersey,Northeast,-74.6631684496446,40.17978566703088,1476369
1864,NJ,1964,206555,209714,1079414,0,23947,New Jersey,Northeast,-74.6631684496446,40.17978566703088,1519630
1865,NJ,1965,236647,219196,1072225,0,23693,New Jersey,Northeast,-74.6631684496446,40.17978566703088,1551761
1866,NJ,1966,236575,236816,1152190,0,23570,New Jersey,Northeast,-74.6631684496446,40.17978566703088,1649151
1867,NJ,1967,198642,261542,1252470,0,23695,New Jersey,Northeast,-74.6631684496446,40.17978566703088,1736349
